transaction id,user id,amount,time,device id,user location,merchant location,ip address
TX9903,USER9903,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9904,USER9904,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9905,USER9905,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9906,USER9906,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9907,USER9907,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9908,USER9908,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9909,USER9909,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9910,USER9910,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9911,USER9911,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9912,USER9912,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9913,USER9913,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9914,USER9914,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9915,USER9915,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9916,USER9916,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9917,USER9917,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9918,USER9918,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9919,USER9919,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9920,USER9920,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9921,USER9921,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9922,USER9922,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9923,USER9923,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9924,USER9924,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9925,USER9925,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9926,USER9926,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9927,USER9927,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9928,USER9928,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9929,USER9929,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9930,USER9930,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9931,USER9931,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9932,USER9932,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9933,USER9933,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9934,USER9934,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9935,USER9935,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9936,USER9936,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9937,USER9937,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9938,USER9938,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9939,USER9939,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9940,USER9940,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9941,USER9941,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9942,USER9942,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9943,USER9943,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9944,USER9944,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9945,USER9945,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9946,USER9946,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9947,USER9947,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9948,USER9948,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9949,USER9949,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9950,USER9950,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9951,USER9951,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9952,USER9952,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9953,USER9953,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9954,USER9954,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9955,USER9955,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9956,USER9956,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9957,USER9957,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9958,USER9958,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9959,USER9959,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9960,USER9960,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9961,USER9961,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9962,USER9962,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9963,USER9963,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9964,USER9964,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9965,USER9965,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9966,USER9966,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9967,USER9967,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9968,USER9968,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9969,USER9969,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9970,USER9970,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9971,USER9971,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9972,USER9972,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9973,USER9973,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9974,USER9974,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9975,USER9975,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9976,USER9976,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9977,USER9977,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9978,USER9978,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9979,USER9979,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9980,USER9980,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9981,USER9981,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9982,USER9982,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9983,USER9983,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9984,USER9984,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9985,USER9985,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9986,USER9986,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9987,USER9987,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9988,USER9988,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9989,USER9989,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9990,USER9990,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9991,USER9991,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9992,USER9992,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9993,USER9993,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9994,USER9994,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9995,USER9995,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9996,USER9996,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9997,USER9997,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9998,USER9998,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX9999,USER9999,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10000,USER10000,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10001,USER10001,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10002,USER10002,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10003,USER10003,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10004,USER10004,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10005,USER10005,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10006,USER10006,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10007,USER10007,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10008,USER10008,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10009,USER10009,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10010,USER10010,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10011,USER10011,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10012,USER10012,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10013,USER10013,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10014,USER10014,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10015,USER10015,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10016,USER10016,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10017,USER10017,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10018,USER10018,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10019,USER10019,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10020,USER10020,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10021,USER10021,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10022,USER10022,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10023,USER10023,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10024,USER10024,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10025,USER10025,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10026,USER10026,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10027,USER10027,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10028,USER10028,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10029,USER10029,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10030,USER10030,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10031,USER10031,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10032,USER10032,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10033,USER10033,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10034,USER10034,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10035,USER10035,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10036,USER10036,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10037,USER10037,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10038,USER10038,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10039,USER10039,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10040,USER10040,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10041,USER10041,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10042,USER10042,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10043,USER10043,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10044,USER10044,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10045,USER10045,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10046,USER10046,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10047,USER10047,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10048,USER10048,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10049,USER10049,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10050,USER10050,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10051,USER10051,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10052,USER10052,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10053,USER10053,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10054,USER10054,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10055,USER10055,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10056,USER10056,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10057,USER10057,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10058,USER10058,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10059,USER10059,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10060,USER10060,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10061,USER10061,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10062,USER10062,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10063,USER10063,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10064,USER10064,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10065,USER10065,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10066,USER10066,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10067,USER10067,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10068,USER10068,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10069,USER10069,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10070,USER10070,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10071,USER10071,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10072,USER10072,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10073,USER10073,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10074,USER10074,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10075,USER10075,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10076,USER10076,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10077,USER10077,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10078,USER10078,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10079,USER10079,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10080,USER10080,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10081,USER10081,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10082,USER10082,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10083,USER10083,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10084,USER10084,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10085,USER10085,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10086,USER10086,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10087,USER10087,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10088,USER10088,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10089,USER10089,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10090,USER10090,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10091,USER10091,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10092,USER10092,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10093,USER10093,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10094,USER10094,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10095,USER10095,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10096,USER10096,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10097,USER10097,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10098,USER10098,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10099,USER10099,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10100,USER10100,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10101,USER10101,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10102,USER10102,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10103,USER10103,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10104,USER10104,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10105,USER10105,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10106,USER10106,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10107,USER10107,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10108,USER10108,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10109,USER10109,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10110,USER10110,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10111,USER10111,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10112,USER10112,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10113,USER10113,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10114,USER10114,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10115,USER10115,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10116,USER10116,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10117,USER10117,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10118,USER10118,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10119,USER10119,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10120,USER10120,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10121,USER10121,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10122,USER10122,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10123,USER10123,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10124,USER10124,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10125,USER10125,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10126,USER10126,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10127,USER10127,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10128,USER10128,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10129,USER10129,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10130,USER10130,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10131,USER10131,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10132,USER10132,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10133,USER10133,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10134,USER10134,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10135,USER10135,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10136,USER10136,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10137,USER10137,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10138,USER10138,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10139,USER10139,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10140,USER10140,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10141,USER10141,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10142,USER10142,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10143,USER10143,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10144,USER10144,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10145,USER10145,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10146,USER10146,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10147,USER10147,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10148,USER10148,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10149,USER10149,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10150,USER10150,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10151,USER10151,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10152,USER10152,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10153,USER10153,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10154,USER10154,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10155,USER10155,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10156,USER10156,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10157,USER10157,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10158,USER10158,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10159,USER10159,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10160,USER10160,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10161,USER10161,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10162,USER10162,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10163,USER10163,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10164,USER10164,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10165,USER10165,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10166,USER10166,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10167,USER10167,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10168,USER10168,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10169,USER10169,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10170,USER10170,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10171,USER10171,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10172,USER10172,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10173,USER10173,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10174,USER10174,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10175,USER10175,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10176,USER10176,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10177,USER10177,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10178,USER10178,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10179,USER10179,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10180,USER10180,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10181,USER10181,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10182,USER10182,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10183,USER10183,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10184,USER10184,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10185,USER10185,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10186,USER10186,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10187,USER10187,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10188,USER10188,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10189,USER10189,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10190,USER10190,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10191,USER10191,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10192,USER10192,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10193,USER10193,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10194,USER10194,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10195,USER10195,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10196,USER10196,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10197,USER10197,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10198,USER10198,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10199,USER10199,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10200,USER10200,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10201,USER10201,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10202,USER10202,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10203,USER10203,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10204,USER10204,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10205,USER10205,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10206,USER10206,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10207,USER10207,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10208,USER10208,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10209,USER10209,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10210,USER10210,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10211,USER10211,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10212,USER10212,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10213,USER10213,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10214,USER10214,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10215,USER10215,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10216,USER10216,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10217,USER10217,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10218,USER10218,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
TX10219,USER10219,100,2024-01-01 12:00:00,DEV1,New York,New York,127.0.0.1
